seller_id,qty_order_by_seller
d93919c944be9cff128f6c9cb899eacb,33
cc5a78bbad32776dc4e3af205218368c,33
dfc5fb7259bb2b599ca565e6e9448f0f,33
b4a476fbd28de64b1e347abf9089366a,33
8bd0f31cf0a614c658f6763bd02dea69,33
974cf2cb8f4b7add98709c30df02fe10,33
4917cee8d902e13428c3ec4b1ca6f315,33
0ffa40d54288e4f3499b8780dd0f144f,33
276677b5d08786d5dce7c2149dcce48b,33
232a6014e7b10cba61c6c2b2ea6bb4b0,33
48efc9d94a9834137efd9ea76b065a38,33
1caf283236cd69af44cbc09a0a1e7d32,33
fad44952713764836814be105382aee5,32
070d165398b553f3b4b851c216b8a358,32
850913d59ce317156b00f3705f1c3edb,32
3340ef1913fb70d28420f6ceb685c339,32
20cb7c2fde3e5bf10f0bbe7394e1c6a9,32
3c4e0452bff7a2a788179488d3d77032,32
ed4acab38528488b65a9a9c603ff024a,32
7b0df942f46435babab05d49b744b2c4,32
f62d7bb4a613ec758a03342d46b580b2,32
6481e96574816ead57975da2c0f6d80d,32
5c6d4016c2a288f074fa0848a2b653d2,32
9baf5cb77970f539089d09a38bcec5c3,32
2745f798279e0ed033addcc1474776d7,32
ea67327e24487bdfac5fbfa37ea124df,32
0ebd97a106433a45a4aebe57c1799778,31
33576ec5412fb5905d876f12f33bfde6,31
5d3bb11474a06bdc23fb9e89f1164ee0,31
4e06067cc08b3f41d837768d392c3ee3,31
cd6efc47efaabf134f8bdb654e10b4f1,31
18e694e0e48ed6f7aa3f24aade5fd697,31
01fd077212124329bac32490e8ef80d9,31
f00e21b1e91a79653163b7fd8f293ff1,31
66e0557ecc2b4dbea057e93f215f68d8,31
e8b4225284fbb02d16f200513f1f395d,31
72c5da29406b4234927b81855e7b64f6,31
f67efa3f0b6761102a7f8c6b7b571f5d,31
78c99c6dff4eeae5be99bf635ed21e3f,31
6ec1a01e866584bb679eb9b098345919,31
b74d1c09cb380e1d03a6f859c6f4224b,31
e38db885400cd35c71dfd162f2c1dbcf,30
40d54b51e962dbe09cabbcfd33298dee,30
323ce52b5b81df2cd804b017b7f09aa7,30
c8467937e403e76a8ee9f0ab13f6f5ef,30
2bf6a2c1e71bbd29a4ad64e6d3c3629f,30
02f5837340d7eb4f653d676c7256523a,30
b2ac621f0d0322434d04a12b078b9369,30
3c487ae8f8d7542beff5788e2e0aea83,30
3ade81dab5a172b88e1871c28ae05260,30
2a6fbeaa7ab9e5d59a35841a8da71ce4,30
1b938a7ec6ac5061a66a3766e0e75f90,30
c8b3445d737de6befde0c88ede534a5e,30
0bb738e4d789e63e2267697c42d35a2d,30
94e93ce877be27a515118dbfd2c2be41,30
6e386f64c84e482f0b9abf960797ee1b,30
238fac594e170b59c6d228f5a4f4f1d9,29
bf00385a5f7fc1ef39a13c2e9ee50a5f,29
f12ff17ad8bbf01ec5c33b17e506649b,29
57c764b4a836300be881e2ff86e449f9,29
d4e12e7884759a14fa0f5f896c791cae,29
1464afc72f696af775557a821c2e253f,29
271c58a1d139c45eaf3316107c6d3a3b,29
e06f09ec0a4aca210779cf1cfc63cf19,29
817245bcc3badd82bbd222e0366951a6,29
8b2492b7ff4468839593fafeed55bad9,29
8931a84a914b3fe9b1ddaa4d704947ca,29
31da954dc0855f2495c6310f70a2f931,29
d1ef48b38baca7e831711c4a0aeb398f,29
4bf2f4ee540798a61f9636d12cd9cc80,29
17306570e772e7718c92a562d33f5f1d,29
3361277dc30b7cccdb0c286b24219756,29
d97df38225e5abadaff1e72cb72b823c,29
d71d863e5ef30d94e440c11be17dcd8f,29
73a63f72308aa20a46f4b1632018f196,29
4aba391bc3b88717ce08eb11e44937b2,29
4ebdc7e6cd6102a022dadc49156d4ea8,29
38e679b9e0064cd94c6f035707344dae,28
6061155addc1e54b4cfb51c1c2a32ad8,28
960945e1a9535cbc0cd6ddd35fbe7ae8,28
0885aaf116795758dfeb5f1032487bcd,28
1771297ac436903d1dd6b0e9279aa505,28
ffc470761de7d0232558ba5e786e57b7,28
e7d5b006eb624f13074497221eb37807,28
821fb029fc6e495ca4f08a35d51e53a5,28
14a08204d03bb6b6bde8029f801ae0eb,28
e5e33c0d8e7e002f398f5dc4cbbb338f,28
df560393f3a51e74553ab94004ba5c87,28
28f10b1c5e5abb9d4857745bede6147c,28
d379f449f2a3b271bc01c0782020f705,28
c0563dd588b775f2e37747ef6ad6c92c,28
671585f5a2af58b6e276bc01003c0d2b,27
5f5b43b2bffa8656e4bc6efeb13cc649,27
e0878efa0e0b7e5313ac0b43bc04c081,27
8d79c8a04e42d722a75097ce5cbcf2ef,27
cc3d14116804f7209f3884f6367f1152,27
95ec4458365c4d11f452ccf538377619,27
5b67882648febfb6e1225e6ad7164f6b,27
575df70bde3f9f2b30bf8d2e9910d725,27
f41ce2e25237f9092cd8e6e7516c7a2f,27
1f1bb1f0859883505541bdd6606193e5,27
7ade73f1b9b4e965f9009a4c3a7e2c15,27
cac876b37d3abcd6bd76caca30277996,27
4bfc7a4a1cf8d4d2121c27422d9e50b5,26
272f092de69afedd4d2969440b37f18f,26
ccf8813e5a7d6c84d865cd38bfc2b130,26
f61c63d13f7cd800549d5acdd390ae72,26
2709af9587499e95e803a6498a5a56e9,26
f7496d659ca9fdaf323c0aae84176632,26
e883aa812c37a7413226856f4579fe91,26
c8417879a15366a17c30af34c798c332,26
77a515caa36327151d1cc6c32a9f00e1,26
06df0c10d34e459d9672bc77388742eb,26
6a8a889bde935bafa76d7848782dfaf9,26
b8555308bfdb4ca1ed54325a58da9a97,26
6a51fc556dab5f766ced6fbc860bc613,26
3771c85bac139d2344864ede5d9341e3,26
8090490573c6c0aa343a7231ebcb8c86,26
198c7ea11960a9844b544d9bcdca860c,25
b2a6d334e2833acea353624840e25a0e,25
0afccdb8a34ee5c79f7c06faf2b4d56e,25
3481aa57cd91f9f9d3fa1fa12d9a3bf7,25
edf96ef93ed595084bbcbd9224bd2894,25
e48b04bf1aa1ef711caebeb7aede6180,25
3b872fd4747f01cc56206f2934198618,25
916748bc99315c2d202898ae58b1617e,25
1dc2de47ee26a0a5b12dc14fd6dc0dea,25
ed4311e67debd72b8610a5347a743087,25
2199e7fe213c16213bf5d6a7eadc9a5d,25
5debea795b07621e1f90532e18f96145,25
15aac934c58d886785ac1b17953ea898,25
8cc6a0e5738e61a87b03c78b2ba9db4b,24
a938325a4b357fd23a6a4d5bb126408e,24
b83cedfb587e7911540e3f576d6917ce,24
cea729054f157f5870bdd321a958d994,24
bc47d5d1490df2b36add65d733eafaba,24
e6a69c4a27dfdd98ffe5aa757ad744bc,24
977f9f63dd360c2a32ece2f93ad6d306,24
b19f3ca2ea475913750f25a5c37c8d8f,24
c731d18cea9bf687ffee82a241c25b11,24
f76a3b1349b6df1ee875d1f3fa4340f0,24
a3f0b55de503387383c7b1de3ad7f678,24
e89c4adbe7b1d0819dbb636e16461cf1,24
2e13c71026e1a39ba5cc1b86dcb679aa,24
7ecd59e5e20407131822c1a68ac59c1f,24
a36b125ac6d5fdbc7f50de85c9157bdc,24
6426d21aca402a131fc0a5d0960a3c90,23
10076e5788b8ee532724bcd460baf762,23
244c2f1bff6afe1f2eaf9bfe9b2aed38,23
79ed755314cfe6df0daef2c6cd3022cd,23
13d058e4eeac2ce8217660b2f8a05812,23
e7df4cd29ab5abab70fb0783ddb53987,23
916c9de0b5ad957346eeeb12f332687e,23
7e26c750b4cb9f6766f58265ff9ebe95,23
f615fe7efbef0f4f08fd3086bc7a3e60,23
3d5d0dc7073a299e31fa718ce1bc00b6,23
2b1a40c1daabc6ca280c4b815c101841,23
42ef3192a9ff87a22d1867b74b3ee205,23
23a0ffca143a15b9b5bbdb7d552f626a,23
39d54ff918774174706fb065d7f9dc07,23
4c8b8048e33af2bf94f2eb547746a916,23
157c3e4b42f81ac4a44e8b1ca2fe9876,23
d624126b9206f595fb3fbb6ba03b28a8,23
04e38a233f726ef161074ab1c9b0399a,23
013900e863eace745d3ec7614cab5b1a,23
4b5f66b7adcf57f1ecc0d3c07dd6b177,23
5c853bb56f70f4d14218944bae111d7a,23
681fce914360217db47784ae28905a96,23
e9511df20ccd82658a30c37b7fb343af,22
4200ddf1967c5e41e48db62bc6d4b5ac,22
6288c69c4ce638e59925e59193f98b16,22
9596c870880d900012f2e8e6e30d06d7,22
e99e927c81e3f51739c94fcdfca9f10f,22
0d33a55da925bbf1ff02af5f6059fc7f,22
093805f8f2aeb63881444571e1f48f30,22
df56d7b40d437f88407c5f78b63bc328,22
4e5725ba188db8252977a4f0227bd462,22
eed78ac17f7f795a19a709745f00cd4e,22
f0837c8d71434931d9e38e7b79234797,22
7901646fdd36a55f564ffaf2dbccaaf7,22
42fa4ee7240e9b8eb4576358ec142ba7,22
52f9db5cfb423382a2fa5c9e39303202,22
d8c7ba53e7e38711eaef8c2849d6d2e1,22
8fdca8e349553f99bc738833a62c8802,22
5670f4db5b62c43d542e1b2d56b0cf7c,22
730937bf88cb151eb2eb849f642fc213,22
7c5b05cbdb5542049f38d90d7815b97d,22
7139dc5186aa238b006e066d8fbab2e4,22
2156f2671501a81034d7d07f217609d0,22
503c1de08ae81a2d86f17951b204db55,22
55f7a3319d80f7fdf078b8f03e6725fe,22
fb89df7f89fd1b8f03fa2acca1ba7364,22
bd697db56ff8e7c9cd1abeb7f72029b2,22
7b1222c3624aa89b9558b50a2594188c,22
f08c008c8a8d31417763738a1788a2a8,22
7f2617c58d5d06806987308b45654351,22
f9244d45189d3a3605499abddeade7d5,21
55d3daac7c404d59e51c2aa2f4dc5a23,21
52f0fe436a347ddad7ed5f9aa4e27eaa,21
412a4720f3e9431b4afa1476a1acddbe,21
f4db9b37944bcb8873e6b456ee190bbf,21
e21a1e8be4715b0fcfd5385643bc49c4,21
82bd0703a4aefd6b599e5bfdaed378fb,21
845e8036c3f7bf62099352f5ed910240,21
411f3b52d857390502ee4e4d5ceabc2d,21
a5a1bfcf728ab0e19182959cf0771ee4,21
3785b653b1b82de85ab47dd139938091,21
af3ef48d0e13835e529c29ac573c63e5,21
b347677812ea483b0f528eaf8cbc09b7,21
1c40343cc5d18c2d8248ac2f3366de34,21
1dfe5347016252a7884b694d4f10f5c4,21
784ba75dd9d20200c4caed3d7a77141a,21
af4a0e4cfe1d9c26b6712b1be25a72e5,21
c72de06d72748d1a0dfb2125be43ba63,21
054694fa03fe82cec4b7551487331d74,21
679769a98cfcc6da877c8486ff1c13f3,21
6b15924333bd1a741595fe981ea04822,21
02ecc2a19303f05e59ce133fd923fff7,21
808d4348b916efa08e766ebad39f61eb,21
5bffbafbb22daf6d3bfc216a46db8708,21
41c2bad7229b0c25e6becf179ebf63ff,20
8ab42aa58097fd4668d60cc648225d5f,20
4342d4b2ba6b161468c63a7e7cfce593,20
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,20
ef2fbc2b607d8492bcffe657a4645434,20
430315b7bb4b6e4b3c978f9dfa9b0558,20
1fe5540d7c1c37a595fefbacd5570d9e,20
cfe94489ddd337d1e29e12f2a7205d10,20
7f152321c60a266edc53af1925ef96c1,20
f593898ec748b7a8cb81fc04edafd98a,20
b494891378bd8f4560abe576c52deacd,20
f918546be4bec7104d117789ba758b2b,20
d3674f271c91f824f82d24d92011f669,20
1a932caad4f9d804097d7f8e615baed1,20
542917da124346b47ea1ac79a93ce454,20
93b9a99027bd8bd6af682aff18dd19bf,20
bf100ecb7997df312b285358fb32f92c,20
392e0502231ae2f8b29994ef6398cd77,20
ffff564a4f9085cd26170f4732393726,20
f4c4daa86e30c7e5a553a8d518ac03a5,20
d51e0a403fe2e689ece6c73359d96e12,19
b1fecf4da1fa2689bccffa0121953643,19
f5b44895715ddfe3087dc414f30268f3,19
888faa8bfb0b159c37de6d898b961c31,19
094ced053e257ae8cae57205592d6712,19
4305fe92735c8a43d154ff6dd2b8d927,19
52d76513f0c4d97f3b99570e2c94ee31,19
2e1a7d075abe038c1b2743005fe42ff1,19
8ed8ea9a57c862f2c18c2fe41f601d56,19
adcf50477d6a1f5d91bb9d54c4903cb5,19
7bac63f6603d382cc8d0832eb6c100a8,19
dfc475d54e1b6dbeeb7d7d9bdaa63827,19
6b536a23086fba0d58c08d68814397f6,19
e84ad2127668df3aafc6b73531a0beb8,19
3092c0b297aacfb4bb6e056ebe13b9b8,19
6d988d6174a2c27441597174f8905515,19
65b081a070633e057c462abdd6fb9dd8,19
ea00f977a203ff88adf7057cb7806998,19
e24d3429d294b2eb200b064ebb035879,19
d9442042130b7fe579d1295f9f4a248f,19
eb5b6204dde3a6e03b5f1bb8479f055b,19
e5475dcab1e07b63d7f6e902d8f5eda8,19
67883baaae6134ee81b271a542613728,19
9dda5bbacd45e18d6485fee649205d09,19
a44fb5a447105f8469bdf16bf9159f25,19
1b8b75e227c9a9c100d0c210fb6176ce,19
ce69a8021d18961dd2a40269b7c2c293,19
f5f2ab9bdb6b30c14c61be68c5ed37da,18
bc2ac6b95e1accce9858528ee566c17e,18
f4a04f7be452aa3bb31760bf00055dd0,18
30829ded4523ab9224b93bc49a62c95f,18
4b0fdb526525f9890eb145bf1534640e,18
bb135baca94c82fcb731335ad5b04a03,18
ec4608a1f76453166bb312b2968aeaf4,18
77e4abfd739aed9c46480f90f81c0eb4,18
1430239a858e7682bbc43b20758af153,18
ffa6adafb71b807dc13159e26431354c,18
fbc14c0cf93505ef89f64665ffa4a7b5,18
8a2d12a90e92f012ce5226fc6592b653,18
179d859f51292aac5c10806a356f7af9,18
4978a02ea9c8be7a9b5480680f40334e,18
270297ead4c65a6cd2593960d2af6b21,18
822bad9bc42b51213ba522fe87b7ab5d,18
3a734b715d333a2588a3d54a0c9b8746,18
d354c38a7182125a748cb10474fe963b,18
ffdd9f82b9a447f6f8d4b91554cc7dd3,18
59417c56835dd8e2e72f91f809cd4092,18
07bf9669d84d1f11be443a9dd938f698,18
c35672b10ad50968f567ea3f4b91e877,18
1fdc574883ef3b33ad41562d93f3a74a,18
b1b3948701c5c72445495bd161b83a4c,18
d03698c2efd04a549382afa6623e27fb,18
1354d51653f645349064725ed204e85e,18
863d2ebcd347ce4922de7a0f9a5581d6,18
2e3be8a987a30d7544dbbda6861cc14e,18
e7f3bf1ecd8526eb7f3b18059e6716e5,18
989becdce12ebc39863c2bceab6f3ca1,18
2a61c271b1ac763450d846849783e922,18
b4f8921fcc4ff77b66bea6dda43dcd51,18
7a425d299613df3e613bcf9d2eaf5c49,18
33c51922b6e3c16b24a8f28e5833c99d,18
54c04bdb5ec46762f8f08c7e8f86ed4a,18
6aa3928696eab49a19a466e665a649fd,18
9c068d10aca38e85c50202e17b4a7e88,17
da7039f29f90ce5b4846ffc0fcc93beb,17
d4f117125b59ce73c3302f88ee40c458,17
60562ab00b8054280520d390c8c0045c,17
cda598c48d7c614bc1cad7d8ff6f0010,17
b64d51f0435e884e8de603b1655155ae,17
bba3293d6f5d5af2f415e004e8b93ae3,17
53d00c40e32aeb924a84ce72b1af869d,17
768a86e36ad6aae3d03ee3c6433d61df,17
5bc55dbe2f12b6af6d83ed46023e0dc8,17
343e716476e3748b069f980efbaa294e,17
099095b050cfe8eb1ddff5317587e96e,17
d25aa0aaacb370e912f8cf6efeba38b3,17
ad97a199236354e53fcd91a5a913e9a2,17
8602a61d680a10a82cceeeda0d99ea3d,17
c12b92bf1c350f3e6bf88d3596219c86,17
638cba8be1fb599bbb76fd6948351eb3,17
9f50216bfd01913736a55a11b55ea842,17
49067458c68f7701fd334ce326accbe0,17
5bc24d989e71e93c33e50a7782431b0e,17
30a81d8cf85fb2ada1b1b094c9583a95,17
f1ed6bd0a9b11b581f16c851c6a5a527,17
e81e1f9c3e762e620f3fb60a51499e16,17
f63d8f293af3a6454377546bd9dd19ff,17
6bb0724edf0b62fb91ac404873a97241,17
3dbbce181edfaa4a597ec858c382d2ec,17
d06d019f72a04e5497a0b64190af170c,17
c4d51195486dc781531876a7d00453d8,17
fe49ee029e61e789a1f3a5525f57ba8d,17
87d30a6a0cbf89356e49324971ab1d24,17
a425f92c199eb576938df686728acd20,17
63ffcb71394dd8ea3872ed9ffda17c74,17
72bc2cce903c872fe376a8faaa81d237,17
89bc797e2e29667aa035d4368f9b7f92,17
06bb3a2fe5e7b7a845b13e8fb91bd944,17
0725b8c0f3f906e58f70cbe76b7c748c,17
08d2d642cf72b622b14dde1d2f5eb2f5,17
d66c11a9572221d92fbb8c4897db5f9b,16
dbdd0ec73a4817971d962698f2fea022,16
afa6714acee029b2dfdf357e5579cc03,16
c794dab4928dd97beb41d05514441e86,16
8daab2245ebdc277c51098d01c5ad8ef,16
a2deecd5398f5df4987110c80a1972a3,16
5b664594895aefb418afaee6d40a9a23,16
2d2c62bef4c8ba0dd74e0e228e808539,16
a2b5b6105ea5942300631d2e76f4ffe0,16
a6bd7d1ccdac48c6b33b28596b7eb122,16
4736e9d642ef4257cd7622516931eb51,16
6c12e40690c335dbc2f68a4134d30dc1,16
5b33b527da3c5b969cc99dc435cad09a,16
86bb7c4b535e49a541baf3266b1c95b1,16
f97e2b0650c2068227e1d366140eb62f,16
25e47381a6c510ddeb36084e33b89f0c,16
04aba03279157f6d4e0fe8ccaf21963c,16
f125f3a310c2e5f822d116147de1e474,16
3935fe5fe0f82787a9dcb8deb62be09d,16
b33aaadd1a8891d2dfef0c4c3bdf0371,16
81336a0f57a33776419727a300249e90,16
15cd6eefe58588619aaed41dfa6621b1,16
fcdd820084f17e9982427971e4e9d47f,16
51e4e89242cbb846c2deff3dc015650e,16
b5e3e38609125694d2ea2417522a60b7,16
610f72e407cdd7caaa2f8167b0163fd8,16
cfa5ab0e4d3fc212fd0b3410e7081c62,16
9a84ba99f5367fdbd4598363496f1ea2,16
67bf6941ba2f1fa1d02c375766bc3e53,16
cf2384dd2f1dddea3f838efed0945e65,16
cb5df0dcb9e280b1780e9d589889f2c7,16
e3a386fc36e22064434e1fa256f6a9fa,16
db46ca7bce82b11f7e247539271fc390,16
2be17df1c49978426251562096c3cc09,16
bb5bd94c8f59cc050072d2930c869cac,16
33cbbec1e7e1044aaf11d152172c776f,15
820cc752a266cdc6c1a1e61dd4583330,15
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,15
ecccfa2bb93b34a3bf033cc5d1dcdc69,15
921323538c9f1c4e816f2720eac02bea,15
8b8cfc8305aa441e4239358c9f6f2485,15
7238a95bb63ef7e498389fb863b834a1,15
f1fd5ab1181f827ffad998c1a5de7d74,15
76ea5315acb3f5f7ade3cd261faf922a,15
a066df7361163e7ddc5d7452dd17448b,15
41da412d33e8da4f22baf55cb1bde82c,15
6a38087bc8ad4f89ff453561005f6dea,15
55bb6fe5bebe5012e2d7d9928e1128ff,15
3a1a1fec38dd360f15fc912e821e169d,15
8f54d64f28a993550aa7943f12572959,15
26785a546900236d66f2e4197c211158,15
b1aaae6b66ad3c40f54b389d7ea4bee0,15
ba5daa4041e1f15cdf34b76e3e18a450,15
be8e909810184b9b19e886129149d8e5,15
f3c38ab652836d21de61fb8314b69182,15
c84592044b180dec206770c38603814b,15
c6381d2d013342748761e906d45aff76,15
5a425cc503b39b262a847fd6212bf53b,15
87d3c3aeb3ead335511b3ce315eb341e,15
3c010235b7345c92f125d14ee232a76b,15
ce616e1913288884e7742faac9d981db,15
ed8cb7b190ceb6067227478e48cf8dde,15
0eaa7e33d73809f1f925f7d07c506cbd,15
2646baaf662d4d92ac48f047e35db92d,15
e601b04acf48b4576e73ddca9481f0dc,15
218f991754f360af9c2daa5e0b8e990c,14
bbf9ad41dca6603e614efcdad7aab8c4,14
3ca08eeb8d5595949fed424bd3677742,14
128f9bfbe4c7d5185033914b1de3d39a,14
62c50c1af4dfdc4149d25c5222043d39,14
0747d5bb69f0586cc869d8af4c50f93e,14
7fc87cc3e89b3d1d5cabdca32f8485aa,14
ffeee66ac5d5a62fe688b9d26f83f534,14
bce6a5ecf98e99fd2a8868b15c51f04b,14
768de2a4fc06aacecb9a586ccc30746a,14
2953ce3a88f5e3c3b696d77fc9e4c8eb,14
b6e1504972665f739dec4facb9943775,14
54065e9aef7e9e9c2dc23b7594db021a,14
5a05a16bb50629ee31afab8a6d4c2674,14
5a413ade68e8f8d93071a7f52a64cb9e,14
596849622429351f47b32e6cae1055ff,14
52562a9f449c3dc3d53f5f5b9ed74903,14
c89cf7c468a48af70aada384e722f9e2,14
13074f016982ff2bd6c58ced8682f000,14
7c1fea10b5b006671d608b1d7c446ec4,14
45213867cefbf2cd4c6177e10216a951,14
e2c92f9c1c7746d899d18f2e158bbff7,14
88cf19ec1fc2c58f161aee259d57142c,14
5882820ef11c4c068eea0677a7a879b4,14
9bcdfa7b615b3abb9461d9e3ad9886ae,14
83645b1645cdee8953ee54c29ceed564,14
02dcd3e8e25bee036e32512bcf175493,14
1987cd4be10fe09ee50454f9c354d1c6,14
7ff588a03c2aeae4fbd23f9ae64b760d,14
4de6e4ba574aa9dfdc824bc44dc47fdd,14
c9a06ece156bb057372c68718ec8909b,14
014c0679dd340a0e338872e7ec85666a,14
980640c45d7a4635885491d077167e4d,14
4a1f694197d05fe70026b016a7316b41,14
b9ca8e8baa5d4aa038394a700f63e69f,14
de0c78824586e9a5f5f04fd84e25df39,14
d2e753bb80b7d4faa77483ed00edc8ca,14
02d35243ea2e497335cd0f076b45675d,14
21e83881401b92b49fb09a16d3852291,14
c273175f7c6c80fb02f051e2fc6d0d72,14
e48cc16ab70bfa09e1401740dce0b3d7,14
df91910b6a03bb2e3358fa6a35e32f6f,14
82cb9f452fe8334df74b22d37824b431,14
c679fb69a36e1d8349e8c50a217b4d58,14
df0f42bc4c2142eacf0eaf2cffd0cfbb,14
ca4b77513ac2040591b0d8fae6958380,14
87b740daf17b5d1be335a64164ec6842,13
caa9bc43a9fe8cf9c564ddd8a03cc4a6,13
9d681c7e12db302cb261e721040dde65,13
8ff1a9df749e454105c55cda13e79143,13
8d46553a36e68f95350a200c12f8f2e2,13
36890be00bbfc1cdb9a4a38a6af05a69,13
a8739afb32aaa45e01815ca76f76f54b,13
9d5604a1f112324ad6b2aa552122e0fb,13
5b07547f10dd980738a1a27f685af669,13
5075aaa8404020ae6aa8bf4792099b41,13
6f229cc508fc6915ed5c499efd93baa4,13
2d518637f53161b973e01f56ea4bb88e,13
9d7a1d34a5052409006425275ba1c2b4,13
c3e1abd72a42fe690fcd89cf5720fe29,13
557f22c76691849db52d2abccf0015d0,13
c2d70ce2c5d0a2eb75e78668236e6dc8,13
81783131d2a97c8d44d406a4be81b5d9,13
0ac4201fda2c68ebc0e47cb9423cf3c9,13
373ee4a3a775a733770ca3f790b8b9ac,13
8f78f0903005064036736c7173a5c2ed,13
c510bc1718f0f2961eaa42a23330681a,13
49e7217cfe4e427191c378ec626d8737,13
e627629ba868740e287800f1a9be81c2,13
5f67c6082caacb26e431a7b17940cece,13
6e864f5c4669eff3d98140a07cc50202,13
7c4618c82226628831613e95e9c22f44,13
8629c241b3622ac12cd4118afdc8d394,13
5abb8ea023c77787f2c15da891c8d384,13
c26a2be5b53b7db6b276280da212a779,13
2f74af7a0ee5636f12c2336f9fffed47,13
00720abe85ba0859807595bbf045a33b,13
d101c6da914ae3d53f7bee42283f2fe2,13
02c988090b766852e088c69d7fb3b551,13
8a87611c08849ffeeccab52aa798b6c7,13
655220df33262c7e0c4949a147366f94,13
1dcfa3835714681d4ba4a93bc1e0fd41,13
0417b067eeab773d2f7061a726dc477f,13
51702dc2a3e106c76dbff722b5bf0726,13
562f8cfc51f265411f487d07e9c40e7f,13
acadd4d36859671cb635527c6c977533,12
f5f1f2c5f923f36ad79ea1d07185ddc9,12
d4e4b5192cba4e0e66eb12a9d347239d,12
bd1d49a326abfa9b1036772e40445430,12
7357b52d27cbaa90f81a96cbc1279396,12
70849ca4f400aaabb62cb7462a6f1428,12
cfd7ddab722b902f7ac5b5f3ba6d723d,12
4324dd16853115efb0fd9d0d131ba6f4,12
3f8034bfc6b8b4135534975d49f04c63,12
1d29dfba02015238dfbe2449a5eaa361,12
2addf05f476d0637864454e93ba673d5,12
985c92cc412091f8529c12d7f23d3fef,12
2c4c47cb51acd5ea5db5e0ae0e26542a,12
bd15ee794d5e640d9dd71b665b2ab15b,12
c3acdfac4e3e97ff87529454fbc03642,12
da6a60cc8cc724fe51be021ff8be779c,12
e256a62e0ac58c0edfba09966142d561,12
bc07d855eac23aab5ac8a120f21d16b2,12
058cb5aeb36d7c0fcae20fc85d5e0a59,12
ec80e49e69745ab6c14f984bf2149423,12
257e61d3251fb5efb9daadddbc2cf7ca,12
08d0949a9a17c027262db1f3c450c26c,12
431050a06a317f2b38168dec3dcd2b46,12
b8630e1121437d41cb08e3c749c2c2e2,12
97512d3fc193b2d1dfcdba0f9d1f0f8a,12
d1c7fa84e48cfa21a0e595167c1c500e,12
41ab63a91b8b264e8c8780368bf1dd5b,12
2059c39f76271d4ca3f15b5ffaccc8b8,12
0a85ebe4e328db81ac9109781205e2f7,12
3969863bb8af7f72580b3b1ffd3a17b3,12
47efca563408aae19bb7206c2d969ea9,12
5011f0d93373a4c5753adf58ca77af8d,12
bbaff50f3b708fda865918715276cd87,12
968268a686aa05d1f529fb07dff08130,12
ccb83a794700270fde70898fe9ff368b,12
1d503743d2526f03f0c2c89540ee008c,12
5b581417df4480f632484ba681e53944,12
6d22a1fcebb6dd08c9cd90b92a93e8d0,12
c37b2059d4f90d4feead554e5246565e,12
5b85809efd0d0e4dea1a9544e1280ed9,12
f52c2422904463fdd7741f99045fecb6,12
a1474fd46fd3430168f7ec202da39408,12
e1dc0754bada9ee4cfe9713f22f61292,12
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,12
5b51032eddd242adc84c38acab88f23d,12
26e2c91ef821e1ff8985f408788fe35b,12
1660ad786c27fd935378b6192a90b417,12
26d6bbee02420494d471c9f6436929c0,12
08084d990eb3f53af056ccbc1730c8a7,12
abc015ebac1d283a323ca9db35ede4b9,12
e64d65bc8dbec2accda90c58de5d1246,12
d6ab728cf30867cf3f1a2e216ae2f9b7,12
cb41bfbcbda0aea354a834ab222f9a59,12
0887a9f087bcd5d9f6642b52f897fc6c,12
1c5e4e49b9079480255b49d50aac1aa9,12
d93844a9c55ba7ce353388bcf849ea56,12
5b0cc932433fa5184b5b94bfe6bcc256,12
40db9e9aa57f7bb151bcda6b0f9bdbb7,12
8476243f92442881ddd5b578975cf115,12
d17f467e4bf608a510c20d82f4ba3b6b,12
5d9dc90a686a8fddacffab6bab5653a3,12
9906e7aa42a3c067b7c9a564d01c4320,12
6b333a05bf188ef3e1f1662a86bd9855,12
17908cf9b444ee34047cadd5c0f4a516,11
ea6b12bf9ffe2bac34602ec631d97a47,11
4be6b962d83299498bae2190f95d6566,11
66fd84ee7528c0c0de85d0f44a73d5ab,11
fa74b2f3287d296e9fbd2cc80f2d1cf1,11
8bdd8e3fd58bafa48af76b2c5fd71974,11
ff4e2d38692ce827b1a4f4b8196e680d,11
89f69225956f951295ca4c7fb1266553,11
6f83d9e4da896daae20b9b6b2d3ff8d2,11
1cbd32d00d01bb8087a5eb088612fd9c,11
788e857f317e53de488d393e65a80f45,11
cb6c9f5888a7a090c75beaf615925792,11
0249d282d911d23cb8b869ab49c99f53,11
8ca1551acf9832a4cf467bbbac15851f,11
082e0bf4cb865a6533b1e8e498cc0255,11
4ba52dfeba874da5b9ee7b17c7494f04,11
7b7f91e98f8c6def45a1407923304402,11
d9e7e7778b32987280a6f2cb9a39c57d,11
141440cad9341e553f8401c574a2aa38,11
6ddc28b61be28373b4503a1f61cf98a9,11
04aa0a1c5ce6b222003403a3e11c3cc0,11
b6dc74ed30f124f95227bed4e43a3bed,11
334cab711dee080b079fa5779b584783,11
723cd880edaacdb998898b67c8f9da30,11
9df5750209b83567ec144eb299d7d634,11
659e8466eb3ff1b0e8740d74fb7bbedd,11
